first_name;last_name;candidate_number;party;municipality;expense_type;expense_sum;advance
Pia;Turunen;112;Vihreä liitto;Nurmijärvi;print_ads;50.0;True
Sirkku;Laukkanen;100;Vihreä liitto;Nurmijärvi;total;550.0;True
Sirkku;Laukkanen;100;Vihreä liitto;Nurmijärvi;printed_media;500.0;True
Sirkku;Laukkanen;100;Vihreä liitto;Nurmijärvi;rallies;50.0;True
Marja;Orenius;93;Vihreä liitto;Hyvinkää;total;300.0;True
Marja;Orenius;93;Vihreä liitto;Hyvinkää;printed_media;250.0;True
Marja;Orenius;93;Vihreä liitto;Hyvinkää;print_ads;50.0;True
Lauri;Niiranen;201;Kansallinen Kokoomus;Hyvinkää;total;90.0;True
Lauri;Niiranen;201;Kansallinen Kokoomus;Hyvinkää;other;90.0;True
Tapio;Pulkkinen;174;Vasemmistoliitto;Vihti;total;300.0;True
Tapio;Pulkkinen;174;Vasemmistoliitto;Vihti;printed_media;100.0;True
Tapio;Pulkkinen;174;Vasemmistoliitto;Vihti;print_ads;100.0;True
Tapio;Pulkkinen;174;Vasemmistoliitto;Vihti;rallies;50.0;True
Tapio;Pulkkinen;174;Vasemmistoliitto;Vihti;other;50.0;True
Heidi;Sume-Hänninen;165;Vihreä liitto;Vihti;total;60.0;True
Heidi;Sume-Hänninen;165;Vihreä liitto;Vihti;other;60.0;True
Tommi;Kääriäinen;84;Vasemmistoliitto;Loppi;total;0.0;True
Mika;Taipalus;13;Vihreä liitto;Orivesi;total;200.0;True
Mika;Taipalus;13;Vihreä liitto;Orivesi;printed_media;80.0;True
Mika;Taipalus;13;Vihreä liitto;Orivesi;outdoors_ads;50.0;True
Mika;Taipalus;13;Vihreä liitto;Orivesi;print_ads;47.05;True
Mika;Taipalus;13;Vihreä liitto;Orivesi;rallies;15.0;True
Mika;Taipalus;13;Vihreä liitto;Orivesi;other;7.95;True
Marjukka;Kalilainen;52;Vihreä liitto;Askola;total;175.0;True
Marjukka;Kalilainen;52;Vihreä liitto;Askola;print_ads;175.0;True
Sami;Reinikka;21;Kansallinen Kokoomus;Nastola;total;500.0;True
Sami;Reinikka;21;Kansallinen Kokoomus;Nastola;printed_media;100.0;True
Sami;Reinikka;21;Kansallinen Kokoomus;Nastola;print_ads;500.0;True
Matti;Vesterinen;28;Kansallinen Kokoomus;Nastola;total;100.0;True
Matti;Vesterinen;28;Kansallinen Kokoomus;Nastola;printed_media;50.0;True
Matti;Vesterinen;28;Kansallinen Kokoomus;Nastola;print_ads;10.0;True
Matti;Vesterinen;28;Kansallinen Kokoomus;Nastola;other;40.0;True
Reijo;Hirvonen;39;Perussuomalaiset;Lappeenranta;total;50.0;True
Reijo;Hirvonen;39;Perussuomalaiset;Lappeenranta;print_ads;20.0;True
Reijo;Hirvonen;39;Perussuomalaiset;Lappeenranta;other;30.0;True
Jani;Mäkelä;52;Perussuomalaiset;Lappeenranta;total;3100.0;True
Jani;Mäkelä;52;Perussuomalaiset;Lappeenranta;printed_media;2300.0;True
Jani;Mäkelä;52;Perussuomalaiset;Lappeenranta;web;500.0;True
Jani;Mäkelä;52;Perussuomalaiset;Lappeenranta;print_ads;300.0;True
Kerttu;Hakala;345;Vihreä liitto;Mikkeli;total;20.0;True
Kerttu;Hakala;345;Vihreä liitto;Mikkeli;web;10.0;True
Kerttu;Hakala;345;Vihreä liitto;Mikkeli;rallies;10.0;True
Susanna;Iivonen-Pekesen;23;Suomen Sosialidemokraattinen Puolue;Lahti;total;4221.0;True
Susanna;Iivonen-Pekesen;23;Suomen Sosialidemokraattinen Puolue;Lahti;printed_media;3728.0;True
Susanna;Iivonen-Pekesen;23;Suomen Sosialidemokraattinen Puolue;Lahti;web;80.0;True
Susanna;Iivonen-Pekesen;23;Suomen Sosialidemokraattinen Puolue;Lahti;print_ads;241.0;True
Susanna;Iivonen-Pekesen;23;Suomen Sosialidemokraattinen Puolue;Lahti;planning;172.0;True
Riina;Puusaari;259;Vihreä liitto;Lahti;total;0.0;True
Petri;Honkanen;168;Vasemmistoliitto;Lahti;total;1000.0;True
Petri;Honkanen;168;Vasemmistoliitto;Lahti;printed_media;500.0;True
Petri;Honkanen;168;Vasemmistoliitto;Lahti;print_ads;500.0;True
Kimmo;Virtanen;92;Suomen Sosialidemokraattinen Puolue;Lahti;total;450.0;True
Kimmo;Virtanen;92;Suomen Sosialidemokraattinen Puolue;Lahti;web;100.0;True
Kimmo;Virtanen;92;Suomen Sosialidemokraattinen Puolue;Lahti;print_ads;350.0;True
Raine;Maijanen;80;Muutos 2011;Parainen;total;0.0;True
Markku;Pärssinen;78;Suomen Keskusta;Sastamala;total;220.0;True
Markku;Pärssinen;78;Suomen Keskusta;Sastamala;printed_media;160.0;True
Markku;Pärssinen;78;Suomen Keskusta;Sastamala;print_ads;50.0;True
Markku;Pärssinen;78;Suomen Keskusta;Sastamala;other;10.0;True
Helena;Hänninen;21;Vasemmistoliitto;Rautalampi;printed_media;300.0;True
Helena;Hänninen;21;Vasemmistoliitto;Rautalampi;print_ads;50.0;True
Ari;Kaunisaho;3;Perussuomalaiset;Keitele;total;492.35;True
Ari;Kaunisaho;3;Perussuomalaiset;Keitele;print_ads;492.35;True
Simo;Keränen;30;Vasemmistoliitto;Pello;total;200.0;True
Simo;Keränen;30;Vasemmistoliitto;Pello;printed_media;200.0;True
Simo;Keränen;30;Vasemmistoliitto;Pello;radio;0.0;True
Simo;Keränen;30;Vasemmistoliitto;Pello;television;0.0;True
Simo;Keränen;30;Vasemmistoliitto;Pello;web;0.0;True
Simo;Keränen;30;Vasemmistoliitto;Pello;other_media;0.0;True
Simo;Keränen;30;Vasemmistoliitto;Pello;outdoors_ads;0.0;True
Simo;Keränen;30;Vasemmistoliitto;Pello;print_ads;0.0;True
Simo;Keränen;30;Vasemmistoliitto;Pello;planning;0.0;True
Simo;Keränen;30;Vasemmistoliitto;Pello;rallies;0.0;True
Simo;Keränen;30;Vasemmistoliitto;Pello;paid_income;0.0;True
Simo;Keränen;30;Vasemmistoliitto;Pello;other;0.0;True
Niko;Peltokangas;170;Vasemmistoliitto;Raahe;total;50.0;True
Miikka;Lönnqvist;21;Suomen Sosialidemokraattinen Puolue;Hämeenkoski;total;200.0;True
Miikka;Lönnqvist;21;Suomen Sosialidemokraattinen Puolue;Hämeenkoski;printed_media;200.0;True
Merja;Leskinen;6;Vasemmistoliitto;Rääkkylä;total;120.0;True
Merja;Leskinen;6;Vasemmistoliitto;Rääkkylä;printed_media;60.0;True
Merja;Leskinen;6;Vasemmistoliitto;Rääkkylä;print_ads;20.0;True
Merja;Leskinen;6;Vasemmistoliitto;Rääkkylä;planning;40.0;True
Tapani;Heinonen;11;Suomen Keskusta;Virrat;total;300.0;True
Tapani;Heinonen;11;Suomen Keskusta;Virrat;outdoors_ads;50.0;True
Tapani;Heinonen;11;Suomen Keskusta;Virrat;print_ads;100.0;True
Tapani;Heinonen;11;Suomen Keskusta;Virrat;rallies;150.0;True
Antti;Saarelainen;249;Vasemmistoliitto;Joensuu;total;111.3;True
Antti;Saarelainen;249;Vasemmistoliitto;Joensuu;print_ads;108.3;True
Salla;Kangas;50;Vihreä liitto;Oulu;total;1040.0;True
Salla;Kangas;50;Vihreä liitto;Oulu;printed_media;30.0;True
Salla;Kangas;50;Vihreä liitto;Oulu;print_ads;200.0;True
Salla;Kangas;50;Vihreä liitto;Oulu;rallies;20.0;True
Salla;Kangas;50;Vihreä liitto;Oulu;other;40.0;True
Pasi;Orava;83;Vihreä liitto;Oulu;total;800.0;True
Pasi;Orava;83;Vihreä liitto;Oulu;printed_media;750.0;True
Pasi;Orava;83;Vihreä liitto;Oulu;print_ads;50.0;True
Marianne;Isola;42;Vihreä liitto;Oulu;total;810.0;True
Marianne;Isola;42;Vihreä liitto;Oulu;printed_media;310.0;True
Marianne;Isola;42;Vihreä liitto;Oulu;print_ads;200.0;True
Marianne;Isola;42;Vihreä liitto;Oulu;other;300.0;True
Otto;Simola;104;Vihreä liitto;Oulu;total;1222.12;True
Otto;Simola;104;Vihreä liitto;Oulu;printed_media;30.0;True
Otto;Simola;104;Vihreä liitto;Oulu;print_ads;346.12;True
Otto;Simola;104;Vihreä liitto;Oulu;other;846.0;True
Hanne;Koivujärvi;59;Vihreä liitto;Oulu;total;800.0;True
Janne;Hakkarainen;35;Vihreä liitto;Oulu;total;2032.0;True
Janne;Hakkarainen;35;Vihreä liitto;Oulu;printed_media;1052.0;True
Janne;Hakkarainen;35;Vihreä liitto;Oulu;web;200.0;True
Janne;Hakkarainen;35;Vihreä liitto;Oulu;print_ads;300.0;True
Janne;Hakkarainen;35;Vihreä liitto;Oulu;planning;300.0;True
Janne;Hakkarainen;35;Vihreä liitto;Oulu;rallies;30.0;True
Janne;Hakkarainen;35;Vihreä liitto;Oulu;other;150.0;True
Tessu Tapani;Harinen;604;Suomen Sosialidemokraattinen Puolue;Espoo;total;1210.0;True
Tessu Tapani;Harinen;604;Suomen Sosialidemokraattinen Puolue;Espoo;printed_media;460.0;True
Tessu Tapani;Harinen;604;Suomen Sosialidemokraattinen Puolue;Espoo;outdoors_ads;50.0;True
Tessu Tapani;Harinen;604;Suomen Sosialidemokraattinen Puolue;Espoo;print_ads;200.0;True
Tessu Tapani;Harinen;604;Suomen Sosialidemokraattinen Puolue;Espoo;planning;150.0;True
Tessu Tapani;Harinen;604;Suomen Sosialidemokraattinen Puolue;Espoo;rallies;0.0;True
Saara;Hyrkkö;369;Vihreä liitto;Espoo;total;2700.0;True
Saara;Hyrkkö;369;Vihreä liitto;Espoo;printed_media;520.0;True
Saara;Hyrkkö;369;Vihreä liitto;Espoo;web;150.0;True
Saara;Hyrkkö;369;Vihreä liitto;Espoo;other_media;95.0;True
Saara;Hyrkkö;369;Vihreä liitto;Espoo;outdoors_ads;150.0;True
Saara;Hyrkkö;369;Vihreä liitto;Espoo;print_ads;750.0;True
Saara;Hyrkkö;369;Vihreä liitto;Espoo;rallies;530.0;True
Saara;Hyrkkö;369;Vihreä liitto;Espoo;paid_income;80.0;True
Saara;Hyrkkö;369;Vihreä liitto;Espoo;other;425.0;True
Milla;Rosenlund;436;Vihreä liitto;Espoo;total;150.0;True
Milla;Rosenlund;436;Vihreä liitto;Espoo;print_ads;150.0;True
Kalevi;Kivistö;501;Vasemmistoliitto;Espoo;total;2900.0;True
Kalevi;Kivistö;501;Vasemmistoliitto;Espoo;printed_media;2800.0;True
Kalevi;Kivistö;501;Vasemmistoliitto;Espoo;radio;0.0;True
Kalevi;Kivistö;501;Vasemmistoliitto;Espoo;television;0.0;True
Kalevi;Kivistö;501;Vasemmistoliitto;Espoo;web;100.0;True
Kalevi;Kivistö;501;Vasemmistoliitto;Espoo;other_media;0.0;True
Kalevi;Kivistö;501;Vasemmistoliitto;Espoo;outdoors_ads;0.0;True
Kalevi;Kivistö;501;Vasemmistoliitto;Espoo;print_ads;0.0;True
Kalevi;Kivistö;501;Vasemmistoliitto;Espoo;planning;0.0;True
Kalevi;Kivistö;501;Vasemmistoliitto;Espoo;rallies;0.0;True
Kalevi;Kivistö;501;Vasemmistoliitto;Espoo;paid_income;0.0;True
Kalevi;Kivistö;501;Vasemmistoliitto;Espoo;other;0.0;True
Patrick;Jensen;374;Vihreä liitto;Espoo;total;497.04;True
Patrick;Jensen;374;Vihreä liitto;Espoo;web;45.0;True
Patrick;Jensen;374;Vihreä liitto;Espoo;rallies;30.0;True
Patrick;Jensen;374;Vihreä liitto;Espoo;paid_income;100.83;True
Patrick;Jensen;374;Vihreä liitto;Espoo;other;321.21;True
Miikka;Keränen;245;Vihreä liitto;Rovaniemi;total;500.0;True
Miikka;Keränen;245;Vihreä liitto;Rovaniemi;printed_media;100.0;True
Miikka;Keränen;245;Vihreä liitto;Rovaniemi;print_ads;250.0;True
Miikka;Keränen;245;Vihreä liitto;Rovaniemi;other;150.0;True
Heikki;Tarvainen;51;Vihreä liitto;Kerava;total;269.0;True
Heikki;Tarvainen;51;Vihreä liitto;Kerava;printed_media;200.0;True
Heikki;Tarvainen;51;Vihreä liitto;Kerava;web;29.0;True
Heikki;Tarvainen;51;Vihreä liitto;Kerava;other;40.0;True
Jukka;Vornanen;521;Vihreä liitto;Turku;total;2524.0;True
Jukka;Vornanen;521;Vihreä liitto;Turku;printed_media;473.0;True
Jukka;Vornanen;521;Vihreä liitto;Turku;outdoors_ads;770.0;True
Jukka;Vornanen;521;Vihreä liitto;Turku;print_ads;957.0;True
Jukka;Vornanen;521;Vihreä liitto;Turku;rallies;153.0;True
Jukka;Vornanen;521;Vihreä liitto;Turku;other;171.0;True
Niina;Ratilainen;495;Vihreä liitto;Turku;total;1500.0;True
Niina;Ratilainen;495;Vihreä liitto;Turku;printed_media;150.0;True
Niina;Ratilainen;495;Vihreä liitto;Turku;radio;0.0;True
Niina;Ratilainen;495;Vihreä liitto;Turku;television;0.0;True
Niina;Ratilainen;495;Vihreä liitto;Turku;web;50.0;True
Niina;Ratilainen;495;Vihreä liitto;Turku;other_media;0.0;True
Niina;Ratilainen;495;Vihreä liitto;Turku;outdoors_ads;500.0;True
Niina;Ratilainen;495;Vihreä liitto;Turku;print_ads;500.0;True
Niina;Ratilainen;495;Vihreä liitto;Turku;planning;0.0;True
Niina;Ratilainen;495;Vihreä liitto;Turku;rallies;300.0;True
Niina;Ratilainen;495;Vihreä liitto;Turku;paid_income;0.0;True
Niina;Ratilainen;495;Vihreä liitto;Turku;other;0.0;True
Johannes;Elmnäinen;431;Vihreä liitto;Turku;total;0.0;True
Kari;Kanala;447;Vihreä liitto;Turku;total;220.0;True
Kari;Kanala;447;Vihreä liitto;Turku;printed_media;30.0;True
Kari;Kanala;447;Vihreä liitto;Turku;print_ads;170.0;True
Kari;Kanala;447;Vihreä liitto;Turku;other;20.0;True
Petteri;Karjanlahti;182;Perussuomalaiset;Lohja;total;0.0;True
Cecilia;Hoffrén;177;Suomen ruotsalainen kansanpuolue;Kirkkonummi;total;160.0;True
Cecilia;Hoffrén;177;Suomen ruotsalainen kansanpuolue;Kirkkonummi;web;60.0;True
Cecilia;Hoffrén;177;Suomen ruotsalainen kansanpuolue;Kirkkonummi;print_ads;100.0;True
Maria;Taipaleenmäki;637;Vihreä liitto;Tampere;total;144.0;True
Maria;Taipaleenmäki;637;Vihreä liitto;Tampere;web;49.0;True
Maria;Taipaleenmäki;637;Vihreä liitto;Tampere;print_ads;20.0;True
Maria;Taipaleenmäki;637;Vihreä liitto;Tampere;other;75.0;True
Jani;Salminen;527;Vasemmistoliitto;Tampere;total;217.0;True
Jani;Salminen;527;Vasemmistoliitto;Tampere;web;40.0;True
Jani;Salminen;527;Vasemmistoliitto;Tampere;print_ads;105.0;True
Jani;Salminen;527;Vasemmistoliitto;Tampere;planning;72.0;True
Pia;Leinonen;341;Vihreä liitto;Vaasa;total;0.0;True
Merja;Hautakangas;113;Kansallinen Kokoomus;Jyväskylä;total;280.0;True
Merja;Hautakangas;113;Kansallinen Kokoomus;Jyväskylä;print_ads;120.0;True
Merja;Hautakangas;113;Kansallinen Kokoomus;Jyväskylä;other;160.0;True
Laura;Piippo;354;Vasemmistoliitto;Jyväskylä;total;0.0;True
Laura;Piippo;354;Vasemmistoliitto;Jyväskylä;printed_media;0.0;True
Laura;Piippo;354;Vasemmistoliitto;Jyväskylä;planning;0.0;True
Laura;Piippo;354;Vasemmistoliitto;Jyväskylä;rallies;0.0;True
Laura;Piippo;354;Vasemmistoliitto;Jyväskylä;paid_income;0.0;True
Laura;Piippo;354;Vasemmistoliitto;Jyväskylä;other;0.0;True
Taija;Roiha;359;Vasemmistoliitto;Jyväskylä;total;100.0;True
Taija;Roiha;359;Vasemmistoliitto;Jyväskylä;print_ads;100.0;True
Aaro;Eloranta;310;Vasemmistoliitto;Jyväskylä;total;0.0;True
Touko;Aalto;248;Vihreä liitto;Jyväskylä;total;1149.6;True
Touko;Aalto;248;Vihreä liitto;Jyväskylä;printed_media;766.7;True
Touko;Aalto;248;Vihreä liitto;Jyväskylä;radio;0.0;True
Touko;Aalto;248;Vihreä liitto;Jyväskylä;television;0.0;True
Touko;Aalto;248;Vihreä liitto;Jyväskylä;web;50.0;True
Touko;Aalto;248;Vihreä liitto;Jyväskylä;other_media;0.0;True
Touko;Aalto;248;Vihreä liitto;Jyväskylä;outdoors_ads;0.0;True
Touko;Aalto;248;Vihreä liitto;Jyväskylä;print_ads;159.9;True
Touko;Aalto;248;Vihreä liitto;Jyväskylä;planning;123.0;True
Touko;Aalto;248;Vihreä liitto;Jyväskylä;rallies;0.0;True
Touko;Aalto;248;Vihreä liitto;Jyväskylä;paid_income;0.0;True
Touko;Aalto;248;Vihreä liitto;Jyväskylä;other;50.0;True
Marjo;Tiihonen;366;Vasemmistoliitto;Jyväskylä;total;35.0;True
Marjo;Tiihonen;366;Vasemmistoliitto;Jyväskylä;print_ads;35.0;True
Osku;Haapasaari;313;Vasemmistoliitto;Jyväskylä;total;0.0;True
Osku;Haapasaari;313;Vasemmistoliitto;Jyväskylä;printed_media;0.0;True
Osku;Haapasaari;313;Vasemmistoliitto;Jyväskylä;radio;0.0;True
Osku;Haapasaari;313;Vasemmistoliitto;Jyväskylä;television;0.0;True
Osku;Haapasaari;313;Vasemmistoliitto;Jyväskylä;web;0.0;True
Osku;Haapasaari;313;Vasemmistoliitto;Jyväskylä;other_media;0.0;True
Osku;Haapasaari;313;Vasemmistoliitto;Jyväskylä;outdoors_ads;0.0;True
Osku;Haapasaari;313;Vasemmistoliitto;Jyväskylä;print_ads;0.0;True
Osku;Haapasaari;313;Vasemmistoliitto;Jyväskylä;planning;0.0;True
Osku;Haapasaari;313;Vasemmistoliitto;Jyväskylä;rallies;0.0;True
Osku;Haapasaari;313;Vasemmistoliitto;Jyväskylä;paid_income;0.0;True
Osku;Haapasaari;313;Vasemmistoliitto;Jyväskylä;other;0.0;True
Katja;Minkkinen;341;Vasemmistoliitto;Jyväskylä;total;1000.0;True
Katja;Minkkinen;341;Vasemmistoliitto;Jyväskylä;web;300.0;True
Katja;Minkkinen;341;Vasemmistoliitto;Jyväskylä;outdoors_ads;400.0;True
Katja;Minkkinen;341;Vasemmistoliitto;Jyväskylä;print_ads;150.0;True
Katja;Minkkinen;341;Vasemmistoliitto;Jyväskylä;rallies;50.0;True
Katja;Minkkinen;341;Vasemmistoliitto;Jyväskylä;other;100.0;True
Veijo;Åberg;1045;Vihreä liitto;Helsinki;total;2086.67;True
Veijo;Åberg;1045;Vihreä liitto;Helsinki;printed_media;472.0;True
Veijo;Åberg;1045;Vihreä liitto;Helsinki;web;176.0;True
Veijo;Åberg;1045;Vihreä liitto;Helsinki;outdoors_ads;612.67;True
Veijo;Åberg;1045;Vihreä liitto;Helsinki;print_ads;606.0;True
Veijo;Åberg;1045;Vihreä liitto;Helsinki;planning;70.0;True
Veijo;Åberg;1045;Vihreä liitto;Helsinki;other;150.0;True
Salla;Korhonen;957;Vihreä liitto;Helsinki;total;5995.0;True
Salla;Korhonen;957;Vihreä liitto;Helsinki;printed_media;197.0;True
Salla;Korhonen;957;Vihreä liitto;Helsinki;outdoors_ads;3133.0;True
Salla;Korhonen;957;Vihreä liitto;Helsinki;print_ads;600.0;True
Salla;Korhonen;957;Vihreä liitto;Helsinki;planning;1200.0;True
Salla;Korhonen;957;Vihreä liitto;Helsinki;rallies;500.0;True
Salla;Korhonen;957;Vihreä liitto;Helsinki;other;365.0;True
Pauliina;Lehtinen;969;Vihreä liitto;Helsinki;total;2929.0;True
Pauliina;Lehtinen;969;Vihreä liitto;Helsinki;printed_media;424.0;True
Pauliina;Lehtinen;969;Vihreä liitto;Helsinki;outdoors_ads;1709.0;True
Pauliina;Lehtinen;969;Vihreä liitto;Helsinki;print_ads;645.0;True
Pauliina;Lehtinen;969;Vihreä liitto;Helsinki;other;150.0;True
Markku;Hannula;934;Vihreä liitto;Helsinki;total;3030.0;True
Markku;Hannula;934;Vihreä liitto;Helsinki;outdoors_ads;2700.0;True
Markku;Hannula;934;Vihreä liitto;Helsinki;print_ads;180.0;True
Markku;Hannula;934;Vihreä liitto;Helsinki;planning;150.0;True
Tiina;Lintunen;60;Vasemmistoliitto;Helsinki;total;255.0;True
Tiina;Lintunen;60;Vasemmistoliitto;Helsinki;printed_media;230.0;True
Tiina;Lintunen;60;Vasemmistoliitto;Helsinki;other;25.0;True
Riikka;Korpinurmi;42;Vasemmistoliitto;Helsinki;total;1385.0;True
Riikka;Korpinurmi;42;Vasemmistoliitto;Helsinki;printed_media;235.0;True
Riikka;Korpinurmi;42;Vasemmistoliitto;Helsinki;web;120.0;True
Riikka;Korpinurmi;42;Vasemmistoliitto;Helsinki;outdoors_ads;480.0;True
Riikka;Korpinurmi;42;Vasemmistoliitto;Helsinki;print_ads;450.0;True
Riikka;Korpinurmi;42;Vasemmistoliitto;Helsinki;rallies;75.0;True
Riikka;Korpinurmi;42;Vasemmistoliitto;Helsinki;other;25.0;True
Jari;Oksanen;161;Vihreä liitto;Porvoo;rallies;23.2;True
Jaana;Lehtovirta;15;Kansallinen Kokoomus;Hollola;total;500.0;True
Jaana;Lehtovirta;15;Kansallinen Kokoomus;Hollola;printed_media;450.0;True
Jaana;Lehtovirta;15;Kansallinen Kokoomus;Hollola;radio;0.0;True
Jaana;Lehtovirta;15;Kansallinen Kokoomus;Hollola;television;0.0;True
Jaana;Lehtovirta;15;Kansallinen Kokoomus;Hollola;web;0.0;True
Jaana;Lehtovirta;15;Kansallinen Kokoomus;Hollola;other_media;0.0;True
Jaana;Lehtovirta;15;Kansallinen Kokoomus;Hollola;outdoors_ads;0.0;True
Jaana;Lehtovirta;15;Kansallinen Kokoomus;Hollola;print_ads;50.0;True
Jaana;Lehtovirta;15;Kansallinen Kokoomus;Hollola;planning;0.0;True
Jaana;Lehtovirta;15;Kansallinen Kokoomus;Hollola;rallies;0.0;True
Jaana;Lehtovirta;15;Kansallinen Kokoomus;Hollola;paid_income;0.0;True
Jaana;Lehtovirta;15;Kansallinen Kokoomus;Hollola;other;0.0;True
Sirpa;Timonen-Nurmia;111;Vihreä liitto;Nurmijärvi;total;500.0;True
Markus;Kanta-oksa;171;Vasemmistoliitto;Vihti;total;0.0;True
Markus;Kanta-oksa;171;Vasemmistoliitto;Vihti;printed_media;0.0;True
Markus;Kanta-oksa;171;Vasemmistoliitto;Vihti;radio;0.0;True
Markus;Kanta-oksa;171;Vasemmistoliitto;Vihti;television;0.0;True
Markus;Kanta-oksa;171;Vasemmistoliitto;Vihti;web;0.0;True
Markus;Kanta-oksa;171;Vasemmistoliitto;Vihti;other_media;0.0;True
Markus;Kanta-oksa;171;Vasemmistoliitto;Vihti;outdoors_ads;0.0;True
Markus;Kanta-oksa;171;Vasemmistoliitto;Vihti;print_ads;0.0;True
Markus;Kanta-oksa;171;Vasemmistoliitto;Vihti;planning;0.0;True
Markus;Kanta-oksa;171;Vasemmistoliitto;Vihti;rallies;0.0;True
Markus;Kanta-oksa;171;Vasemmistoliitto;Vihti;paid_income;0.0;True
Markus;Kanta-oksa;171;Vasemmistoliitto;Vihti;other;0.0;True
Antero;Pönni;175;Vasemmistoliitto;Vihti;total;100.0;True
Antero;Pönni;175;Vasemmistoliitto;Vihti;printed_media;50.0;True
Antero;Pönni;175;Vasemmistoliitto;Vihti;rallies;50.0;True
Sari;Virta;179;Vasemmistoliitto;Vihti;total;750.0;True
Linnea;Ruda;176;Vasemmistoliitto;Vihti;total;0.0;True
Veli-Matti;Saarinen;56;Kansallinen Kokoomus;Hankasalmi;total;0.0;True
Anne;Mikkanen;16;Kansallinen Kokoomus;Nastola;total;500.0;True
Anne;Mikkanen;16;Kansallinen Kokoomus;Nastola;printed_media;300.0;True
Anne;Mikkanen;16;Kansallinen Kokoomus;Nastola;print_ads;100.0;True
Anne;Mikkanen;16;Kansallinen Kokoomus;Nastola;rallies;100.0;True
Petteri;Hyttinen;34;Suomen Sosialidemokraattinen Puolue;Nastola;total;500.0;True
Petteri;Hyttinen;34;Suomen Sosialidemokraattinen Puolue;Nastola;printed_media;300.0;True
Petteri;Hyttinen;34;Suomen Sosialidemokraattinen Puolue;Nastola;web;50.0;True
Petteri;Hyttinen;34;Suomen Sosialidemokraattinen Puolue;Nastola;print_ads;50.0;True
Petteri;Hyttinen;34;Suomen Sosialidemokraattinen Puolue;Nastola;other;100.0;True
Jarmo;Lemetti;162;Perussuomalaiset;Lahti;total;100.0;True
Jarmo;Lemetti;162;Perussuomalaiset;Lahti;web;49.0;True
Jarmo;Lemetti;162;Perussuomalaiset;Lahti;print_ads;51.0;True
Aleksi;Mäntylä;255;Vihreä liitto;Lahti;total;651.9;True
Aleksi;Mäntylä;255;Vihreä liitto;Lahti;printed_media;0.0;True
Aleksi;Mäntylä;255;Vihreä liitto;Lahti;radio;0.0;True
Aleksi;Mäntylä;255;Vihreä liitto;Lahti;television;0.0;True
Aleksi;Mäntylä;255;Vihreä liitto;Lahti;web;0.0;True
Aleksi;Mäntylä;255;Vihreä liitto;Lahti;other_media;0.0;True
Aleksi;Mäntylä;255;Vihreä liitto;Lahti;outdoors_ads;651.9;True
Aleksi;Mäntylä;255;Vihreä liitto;Lahti;print_ads;0.0;True
Aleksi;Mäntylä;255;Vihreä liitto;Lahti;planning;0.0;True
Aleksi;Mäntylä;255;Vihreä liitto;Lahti;rallies;0.0;True
Aleksi;Mäntylä;255;Vihreä liitto;Lahti;paid_income;0.0;True
Aleksi;Mäntylä;255;Vihreä liitto;Lahti;other;0.0;True
Antti;Papinniemi;190;Vasemmistoliitto;Lahti;total;350.0;True
Antti;Papinniemi;190;Vasemmistoliitto;Lahti;printed_media;300.0;True
Antti;Papinniemi;190;Vasemmistoliitto;Lahti;print_ads;40.0;True
Antti;Papinniemi;190;Vasemmistoliitto;Lahti;other;10.0;True
Tapio;Rissanen;6;Vihreä liitto;Ii;total;568.16;True
Tapio;Rissanen;6;Vihreä liitto;Ii;printed_media;519.84;True
Tapio;Rissanen;6;Vihreä liitto;Ii;outdoors_ads;48.32;True
Janne;Rantanen;71;Perussuomalaiset;Espoo;total;150.0;True
Janne;Rantanen;71;Perussuomalaiset;Espoo;print_ads;100.0;True
Elina;Sandelin;368;Vasemmistoliitto;Turku;total;400.0;True
Elina;Sandelin;368;Vasemmistoliitto;Turku;print_ads;300.0;True
Elina;Sandelin;368;Vasemmistoliitto;Turku;other;100.0;True
Jonna;Larinto;253;Vasemmistoliitto;Lohja;total;450.0;True
Jonna;Larinto;253;Vasemmistoliitto;Lohja;printed_media;380.0;True
Jonna;Larinto;253;Vasemmistoliitto;Lohja;outdoors_ads;70.0;True
Jyrki;Koivikko;117;Kansallinen Kokoomus;Mikkeli;total;6200.0;True
Jyrki;Koivikko;117;Kansallinen Kokoomus;Mikkeli;printed_media;2700.0;True
Jyrki;Koivikko;117;Kansallinen Kokoomus;Mikkeli;outdoors_ads;2200.0;True
Jyrki;Koivikko;117;Kansallinen Kokoomus;Mikkeli;print_ads;1300.0;True
Tapio;Tuominen;83;Suomen Sosialidemokraattinen Puolue;Lahti;total;300.0;True
Tapio;Tuominen;83;Suomen Sosialidemokraattinen Puolue;Lahti;print_ads;300.0;True
Markku A.;Huttunen;72;Vihreä liitto;Kontiolahti;total;0.0;True
Markku A.;Huttunen;72;Vihreä liitto;Kontiolahti;printed_media;0.0;True
Markku A.;Huttunen;72;Vihreä liitto;Kontiolahti;radio;0.0;True
Markku A.;Huttunen;72;Vihreä liitto;Kontiolahti;television;0.0;True
Markku A.;Huttunen;72;Vihreä liitto;Kontiolahti;web;0.0;True
Markku A.;Huttunen;72;Vihreä liitto;Kontiolahti;other_media;0.0;True
Markku A.;Huttunen;72;Vihreä liitto;Kontiolahti;outdoors_ads;0.0;True
Markku A.;Huttunen;72;Vihreä liitto;Kontiolahti;print_ads;0.0;True
